mode,0
bike,4.999996011273339
bus,5.470355795488602
bus_empty,4.829642687458849
cable_car,2.451261798818686
cable_car_empty,2.6724480354143263
car,18.32732005139481
car_RideHail,18.33674152571512
car_RideHail_Pool,16.727306170073742
car_RideHail_empty,16.81241103892182
car_emer,18.946252216935694
car_hov2,18.40601025170278
car_hov2_emer,19.28891992496222
car_hov3,18.129256871127506
car_hov3_emer,18.523770768919285
ferry,9.479062609983082
ferry_empty,6.968744543948101
rail,13.295854061645388
rail_empty,6.396577648118175
subway,15.388341978458701
subway_empty,15.612144843448169
tram,5.02207644794846
tram_empty,3.685100085403475
walk,1.3374961672156764
